X,Y,OBJECTID,SURV_ID,LOC_ID,DATE_,YEAR,MONTH,DAY,ADULTS,CALVES,TOTAL,COUNTY,COAST,STATE,SUBPOP,AGG_SITE,last_edited_date
-8911207.083,3095433.4961,116532,2017_1,925,2017/01/31 00:00:00+00,2017,1,31,1,0,1,Palm Beach,EAST,FL,ATL,Un-named Location,2019/03/04 15:38:05+00
-8911093.8875,3095143.7005,116533,2017_1,926,2017/01/31 00:00:00+00,2017,1,31,2,0,2,Palm Beach,EAST,FL,ATL,Un-named Location,2019/03/04 15:38:05+00
-8910760.5134,3097905.6713,116534,2017_1,922,2017/01/31 00:00:00+00,2017,1,31,4,3,7,Palm Beach,EAST,FL,ATL,Un-named Location,2019/03/04 15:38:05+00
-8910435.7146,3075714.9442,116535,2017_1,903,2017/01/31 00:00:00+00,2017,1,31,3,0,3,Palm Beach,EAST,FL,ATL,Un-named Location,2019/03/04 15:38:05+00
-8910652.2787,3089277.4708,116536,2017_1,910,2017/01/31 00:00:00+00,2017,1,31,2,0,2,Palm Beach,EAST,FL,ATL,Un-named Location,2019/03/04 15:38:05+00
-8910352.6809,3094190.4768,116537,2017_1,904,2017/01/31 00:00:00+00,2017,1,31,1,0,1,Palm Beach,EAST,FL,ATL,Un-named Location,2019/03/04 15:38:05+00
-8910443.6312,3074337.9025,116538,2017_1,960,2017/01/31 00:00:00+00,2017,1,31,2,1,3,Palm Beach,EAST,FL,ATL,Un-named Location,2019/03/04 15:38:05+00
-8910955.7274,3099112.5996,116539,2017_1,920,2017/01/31 00:00:00+00,2017,1,31,7,2,9,Palm Beach,EAST,FL,ATL,Un-named Location,2019/03/04 15:38:05+00
-8911176.3607,3099874.3243,116540,2017_1,919,2017/01/31 00:00:00+00,2017,1,31,1,0,1,Palm Beach,EAST,FL,ATL,Un-named Location,2019/03/04 15:38:05+00
-8911744.4595,3101613.8658,116541,2017_1,918,2017/01/31 00:00:00+00,2017,1,31,1,1,2,Palm Beach,EAST,FL,ATL,Un-named Location,2019/03/04 15:38:05+00
-8909994.4006,3067365.7491,116542,2017_1,957,2017/01/31 00:00:00+00,2017,1,31,2,1,3,Palm Beach,EAST,FL,ATL,Un-named Location,2019/03/04 15:38:05+00
-8910616.0024,3073491.3665,116543,2017_1,961,2017/01/31 00:00:00+00,2017,1,31,1,1,2,Palm Beach,EAST,FL,ATL,Un-named Location,2019/03/04 15:38:05+00
-8911198.7657,3098941.9665,116544,2017_1,921,2017/01/31 00:00:00+00,2017,1,31,1,1,2,Palm Beach,EAST,FL,ATL,Un-named Location,2019/03/04 15:38:05+00
-8911211.7058,3068028.0772,116545,2017_1,954,2017/01/31 00:00:00+00,2017,1,31,1,1,2,Palm Beach,EAST,FL,ATL,Un-named Location,2019/03/04 15:38:05+00
-8913217.4621,3049363.3523,116546,2017_1,952,2017/01/31 00:00:00+00,2017,1,31,1,0,1,Palm Beach,EAST,FL,ATL,Un-named Location,2019/03/04 15:38:05+00
-8913137.5059,3050387.5964,116547,2017_1,951,2017/01/31 00:00:00+00,2017,1,31,1,0,1,Palm Beach,EAST,FL,ATL,Un-named Location,2019/03/04 15:38:05+00
-8912429.4719,3051618.3126,116548,2017_1,950,2017/01/31 00:00:00+00,2017,1,31,1,0,1,Palm Beach,EAST,FL,ATL,Un-named Location,2019/03/04 15:38:05+00
-8912697.9832,3056041.5047,116549,2017_1,949,2017/01/31 00:00:00+00,2017,1,31,3,1,4,Palm Beach,EAST,FL,ATL,Un-named Location,2019/03/04 15:38:05+00
-8912601.579,3056892.4796,116550,2017_1,948,2017/01/31 00:00:00+00,2017,1,31,3,0,3,Palm Beach,EAST,FL,ATL,Un-named Location,2019/03/04 15:38:05+00
-8911490.2489,3065098.6363,116551,2017_1,958,2017/01/31 00:00:00+00,2017,1,31,5,1,6,Palm Beach,EAST,FL,ATL,Un-named Location,2019/03/04 15:38:05+00
-8911262.8258,3067170.8765,116552,2017_1,956,2017/01/31 00:00:00+00,2017,1,31,3,2,5,Palm Beach,EAST,FL,ATL,Un-named Location,2019/03/04 15:38:05+00
-8911097.7612,3067421.9804,116553,2017_1,955,2017/01/31 00:00:00+00,2017,1,31,2,0,2,Palm Beach,EAST,FL,ATL,Un-named Location,2019/03/04 15:38:05+00
-8913661.7165,3044978.3177,116554,2017_1,944,2017/01/31 00:00:00+00,2017,1,31,4,0,4,Palm Beach,EAST,FL,ATL,Un-named Location,2019/03/04 15:38:05+00
-8913779.985,3044793.9264,116555,2017_1,943,2017/01/31 00:00:00+00,2017,1,31,1,0,1,Palm Beach,EAST,FL,ATL,Un-named Location,2019/03/04 15:38:05+00
-8914021.2916,3043111.2028,116556,2017_1,945,2017/01/31 00:00:00+00,2017,1,31,1,0,1,Palm Beach,EAST,FL,ATL,Un-named Location,2019/03/04 15:38:05+00
-8913599.3768,3040754.276,116557,2017_1,946,2017/01/31 00:00:00+00,2017,1,31,1,0,1,Palm Beach,EAST,FL,ATL,Un-named Location,2019/03/04 15:38:05+00
-8914389.4998,3039898.1738,116558,2017_1,947,2017/01/31 00:00:00+00,2017,1,31,1,0,1,Palm Beach,EAST,FL,ATL,Un-named Location,2019/03/04 15:38:05+00
-8913669.0692,3047295.9294,116559,2017_1,953,2017/01/31 00:00:00+00,2017,1,31,1,1,2,Palm Beach,EAST,FL,ATL,Un-named Location,2019/03/04 15:38:05+00
-8916634.2416,3039720.498,116560,2017_1,1050,2017/01/31 00:00:00+00,2017,1,31,1,0,1,Palm Beach,EAST,FL,ATL,Un-named Location,2019/03/04 15:38:05+00
-8921242.4004,3115387.535,116561,2017_1,930,2017/01/31 00:00:00+00,2017,1,31,8,0,8,Palm Beach,EAST,FL,ATL,Un-named Location,2019/03/04 15:38:05+00
-8915368.0864,3115817.416,116562,2017_1,940,2017/01/31 00:00:00+00,2017,1,31,1,0,1,Palm Beach,EAST,FL,ATL,Un-named Location,2019/03/04 15:38:05+00
-8915081.2386,3115674.3243,116563,2017_1,941,2017/01/31 00:00:00+00,2017,1,31,1,1,2,Palm Beach,EAST,FL,ATL,Un-named Location,2019/03/04 15:38:05+00
-8914971.8611,3115373.1303,116564,2017_1,942,2017/01/31 00:00:00+00,2017,1,31,1,1,2,Palm Beach,EAST,FL,ATL,Un-named Location,2019/03/04 15:38:05+00
-8914480.083,3116581.1315,116565,2017_1,938,2017/01/31 00:00:00+00,2017,1,31,1,0,1,Palm Beach,EAST,FL,ATL,Un-named Location,2019/03/04 15:38:05+00
-9157310.2673,3096587.8206,116566,2017_1,1715,2017/02/01 00:00:00+00,2017,2,1,1,0,1,Lee,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9153492.3493,3095837.9156,116567,2017_1,1717,2017/02/01 00:00:00+00,2017,2,1,1,0,1,Lee,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9145984.5865,3094586.5541,116568,2017_1,1721,2017/02/01 00:00:00+00,2017,2,1,3,0,3,Lee,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9147883.3165,3094721.7847,116569,2017_1,1727,2017/02/01 00:00:00+00,2017,2,1,6,0,6,Lee,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9144432.9848,3094754.959,116570,2017_1,1726,2017/02/01 00:00:00+00,2017,2,1,3,0,3,Lee,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9146196.6655,3088167.9491,116571,2017_1,1801,2017/02/01 00:00:00+00,2017,2,1,4,0,4,Lee,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9148656.6005,3086409.563,116572,2017_1,1802,2017/02/01 00:00:00+00,2017,2,1,2,0,2,Lee,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9141676.8647,3086682.6363,116573,2017_1,1803,2017/02/01 00:00:00+00,2017,2,1,1,0,1,Lee,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9132605.386,3059198.05,116574,2017_1,1813,2017/02/01 00:00:00+00,2017,2,1,1,0,1,Lee,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9132545.8567,3061269.6905,116575,2017_1,1815,2017/02/01 00:00:00+00,2017,2,1,1,0,1,Lee,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9131744.7056,3062778.1692,116576,2017_1,1818,2017/02/01 00:00:00+00,2017,2,1,2,0,2,Lee,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9130685.7212,3060683.9537,116577,2017_1,1816,2017/02/01 00:00:00+00,2017,2,1,1,0,1,Lee,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9136359.8569,3078394.938,116578,2017_1,1842,2017/02/01 00:00:00+00,2017,2,1,1,0,1,Lee,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9139576.2885,3080183.4187,116579,2017_1,1839,2017/02/01 00:00:00+00,2017,2,1,4,0,4,Lee,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9138556.077,3079904.0133,116580,2017_1,1840,2017/02/01 00:00:00+00,2017,2,1,1,0,1,Lee,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9139243.166,3080563.0621,116581,2017_1,1838,2017/02/01 00:00:00+00,2017,2,1,8,2,10,Lee,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9139867.9589,3082503.8796,116582,2017_1,1837,2017/02/01 00:00:00+00,2017,2,1,2,0,2,Lee,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9140004.7808,3082862.3195,116583,2017_1,1836,2017/02/01 00:00:00+00,2017,2,1,1,0,1,Lee,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9140098.8127,3083227.2355,116584,2017_1,1835,2017/02/01 00:00:00+00,2017,2,1,1,0,1,Lee,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9140238.0687,3083892.1965,116585,2017_1,1833,2017/02/01 00:00:00+00,2017,2,1,3,0,3,Lee,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9138649.9966,3083960.3574,116586,2017_1,1834,2017/02/01 00:00:00+00,2017,2,1,1,0,1,Lee,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9138530.1371,3085269.9826,116587,2017_1,1832,2017/02/01 00:00:00+00,2017,2,1,2,1,3,Lee,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9140662.7147,3084511.6717,116588,2017_1,1831,2017/02/01 00:00:00+00,2017,2,1,1,0,1,Lee,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9128666.4898,3065203.7785,116589,2017_1,1848,2017/02/01 00:00:00+00,2017,2,1,1,0,1,Lee,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9125476.3566,3065605.9534,116590,2017_1,1850,2017/02/01 00:00:00+00,2017,2,1,2,0,2,Lee,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9122808.0147,3066149.1221,116591,2017_1,1852,2017/02/01 00:00:00+00,2017,2,1,2,1,3,Lee,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9120683.3098,3069210.6268,116592,2017_1,1859,2017/02/01 00:00:00+00,2017,2,1,1,0,1,Lee,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9116881.3162,3072432.4155,116593,2017_1,1858,2017/02/01 00:00:00+00,2017,2,1,3,0,3,Lee,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9117424.9621,3073569.3837,116594,2017_1,1857,2017/02/01 00:00:00+00,2017,2,1,1,0,1,Lee,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9107411.2181,3085375.064,116595,2017_1,1872,2017/02/01 00:00:00+00,2017,2,1,8,2,10,Lee,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9107173.3616,3085408.8547,116596,2017_1,1871,2017/02/01 00:00:00+00,2017,2,1,7,1,8,Lee,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9106771.586,3084786.3117,116597,2017_1,1865,2017/02/01 00:00:00+00,2017,2,1,1,1,2,Lee,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9106784.1281,3085416.1858,116598,2017_1,1870,2017/02/01 00:00:00+00,2017,2,1,8,0,8,Lee,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9106614.0816,3084838.1539,116599,2017_1,1864,2017/02/01 00:00:00+00,2017,2,1,1,0,1,Lee,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9106405.5445,3084957.9888,116600,2017_1,1863,2017/02/01 00:00:00+00,2017,2,1,1,2,3,Lee,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9106359.6062,3085273.1833,116601,2017_1,1862,2017/02/01 00:00:00+00,2017,2,1,1,0,1,Lee,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9106943.5046,3085392.8859,116602,2017_1,1869,2017/02/01 00:00:00+00,2017,2,1,2,0,2,Lee,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9106489.6481,3085565.3855,116603,2017_1,1868,2017/02/01 00:00:00+00,2017,2,1,7,0,7,Lee,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9106161.8285,3085721.1138,116604,2017_1,1867,2017/02/01 00:00:00+00,2017,2,1,10,0,10,Lee,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9106073.6002,3085612.6125,116605,2017_1,1861,2017/02/01 00:00:00+00,2017,2,1,1,1,2,Lee,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9105950.9403,3085572.4035,116606,2017_1,1860,2017/02/01 00:00:00+00,2017,2,1,4,0,4,Lee,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9105515.2796,3085654.9051,116607,2017_1,1887,2017/02/01 00:00:00+00,2017,2,1,2,0,2,Lee,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9105726.9692,3085492.3643,116608,2017_1,1884,2017/02/01 00:00:00+00,2017,2,1,4,0,4,Lee,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9105539.4241,3085498.5134,116609,2017_1,1888,2017/02/01 00:00:00+00,2017,2,1,2,0,2,Lee,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9105656.4918,3085453.0861,116610,2017_1,1885,2017/02/01 00:00:00+00,2017,2,1,2,0,2,Lee,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9105617.6157,3085471.1023,116611,2017_1,1886,2017/02/01 00:00:00+00,2017,2,1,1,1,2,Lee,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9105526.5454,3085339.3816,116612,2017_1,1889,2017/02/01 00:00:00+00,2017,2,1,9,0,9,Lee,WEST,FL,SW,Florida Power and Light Fort Myers Power Plant,2019/03/04 15:38:05+00
-9105551.8164,3085219.5452,116613,2017_1,1890,2017/02/01 00:00:00+00,2017,2,1,5,1,6,Lee,WEST,FL,SW,Florida Power and Light Fort Myers Power Plant,2019/03/04 15:38:05+00
-9105500.3578,3085161.5987,116614,2017_1,1891,2017/02/01 00:00:00+00,2017,2,1,28,0,28,Lee,WEST,FL,SW,Florida Power and Light Fort Myers Power Plant,2019/03/04 15:38:05+00
-9105602.4032,3085126.8932,116615,2017_1,1892,2017/02/01 00:00:00+00,2017,2,1,7,1,8,Lee,WEST,FL,SW,Florida Power and Light Fort Myers Power Plant,2019/03/04 15:38:05+00
-9105582.9336,3084921.6121,116616,2017_1,1893,2017/02/01 00:00:00+00,2017,2,1,5,0,5,Lee,WEST,FL,SW,Florida Power and Light Fort Myers Power Plant,2019/03/04 15:38:05+00
-9105473.9025,3084899.1675,116617,2017_1,1895,2017/02/01 00:00:00+00,2017,2,1,14,0,14,Lee,WEST,FL,SW,Florida Power and Light Fort Myers Power Plant,2019/03/04 15:38:05+00
-9105643.7474,3084804.1969,116618,2017_1,1894,2017/02/01 00:00:00+00,2017,2,1,4,0,4,Lee,WEST,FL,SW,Florida Power and Light Fort Myers Power Plant,2019/03/04 15:38:05+00
-9105510.547,3084640.5433,116619,2017_1,1896,2017/02/01 00:00:00+00,2017,2,1,10,0,10,Lee,WEST,FL,SW,Florida Power and Light Fort Myers Power Plant,2019/03/04 15:38:05+00
-9105404.1387,3084620.8185,116620,2017_1,18101,2017/02/01 00:00:00+00,2017,2,1,35,0,35,Lee,WEST,FL,SW,Florida Power and Light Fort Myers Power Plant,2019/03/04 15:38:05+00
-9105372.7226,3084686.1891,116621,2017_1,1897,2017/02/01 00:00:00+00,2017,2,1,22,0,22,Lee,WEST,FL,SW,Florida Power and Light Fort Myers Power Plant,2019/03/04 15:38:05+00
-9105161.5915,3084602.2171,116622,2017_1,18102,2017/02/01 00:00:00+00,2017,2,1,20,0,20,Lee,WEST,FL,SW,Florida Power and Light Fort Myers Power Plant,2019/03/04 15:38:05+00
-9105087.502,3084616.0356,116623,2017_1,18100,2017/02/01 00:00:00+00,2017,2,1,5,0,5,Lee,WEST,FL,SW,Florida Power and Light Fort Myers Power Plant,2019/03/04 15:38:05+00
-9105157.5979,3084775.889,116624,2017_1,1899,2017/02/01 00:00:00+00,2017,2,1,6,3,9,Lee,WEST,FL,SW,Florida Power and Light Fort Myers Power Plant,2019/03/04 15:38:05+00
-9105323.3723,3084859.0496,116625,2017_1,1898,2017/02/01 00:00:00+00,2017,2,1,2,0,2,Lee,WEST,FL,SW,Florida Power and Light Fort Myers Power Plant,2019/03/04 15:38:05+00
-9105005.7158,3084512.9965,116626,2017_1,18103,2017/02/01 00:00:00+00,2017,2,1,2,0,2,Lee,WEST,FL,SW,Florida Power and Light Fort Myers Power Plant,2019/03/04 15:38:05+00
-9104789.3364,3084374.5759,116627,2017_1,18105,2017/02/01 00:00:00+00,2017,2,1,12,0,12,Lee,WEST,FL,SW,Florida Power and Light Fort Myers Power Plant,2019/03/04 15:38:05+00
-9104856.4024,3084405.182,116628,2017_1,18104,2017/02/01 00:00:00+00,2017,2,1,8,0,8,Lee,WEST,FL,SW,Florida Power and Light Fort Myers Power Plant,2019/03/04 15:38:05+00
-9104826.0523,3084410.874,116629,2017_1,18108,2017/02/01 00:00:00+00,2017,2,1,4,1,5,Lee,WEST,FL,SW,Florida Power and Light Fort Myers Power Plant,2019/03/04 15:38:05+00
-9104737.6538,3084428.8885,116630,2017_1,18106,2017/02/01 00:00:00+00,2017,2,1,56,0,56,Lee,WEST,FL,SW,Florida Power and Light Fort Myers Power Plant,2019/03/04 15:38:05+00
-9104625.3537,3084440.2362,116631,2017_1,18107,2017/02/01 00:00:00+00,2017,2,1,2,1,3,Lee,WEST,FL,SW,Florida Power and Light Fort Myers Power Plant,2019/03/04 15:38:05+00
-9105059.838,3084570.9902,116632,2017_1,18109,2017/02/01 00:00:00+00,2017,2,1,2,1,3,Lee,WEST,FL,SW,Florida Power and Light Fort Myers Power Plant,2019/03/04 15:38:05+00
-9104598.2057,3084515.4819,116633,2017_1,18110,2017/02/01 00:00:00+00,2017,2,1,1,0,1,Lee,WEST,FL,SW,Florida Power and Light Fort Myers Power Plant,2019/03/04 15:38:05+00
-9104520.0319,3084558.6264,116634,2017_1,18111,2017/02/01 00:00:00+00,2017,2,1,1,0,1,Lee,WEST,FL,SW,Florida Power and Light Fort Myers Power Plant,2019/03/04 15:38:05+00
-9104295.3756,3084485.0902,116635,2017_1,18113,2017/02/01 00:00:00+00,2017,2,1,2,0,2,Lee,WEST,FL,SW,Florida Power and Light Fort Myers Power Plant,2019/03/04 15:38:05+00
-9104166.3581,3084436.4378,116636,2017_1,18114,2017/02/01 00:00:00+00,2017,2,1,1,0,1,Lee,WEST,FL,SW,Florida Power and Light Fort Myers Power Plant,2019/03/04 15:38:05+00
-9104125.1752,3084450.8432,116637,2017_1,18115,2017/02/01 00:00:00+00,2017,2,1,1,0,1,Lee,WEST,FL,SW,Florida Power and Light Fort Myers Power Plant,2019/03/04 15:38:05+00
-9104066.9343,3084473.8512,116638,2017_1,18116,2017/02/01 00:00:00+00,2017,2,1,59,0,59,Lee,WEST,FL,SW,Florida Power and Light Fort Myers Power Plant,2019/03/04 15:38:05+00
-9104198.2469,3084592.9338,116639,2017_1,18112,2017/02/01 00:00:00+00,2017,2,1,24,0,24,Lee,WEST,FL,SW,Florida Power and Light Fort Myers Power Plant,2019/03/04 15:38:05+00
-9104033.0397,3084627.3814,116640,2017_1,18117,2017/02/01 00:00:00+00,2017,2,1,90,0,90,Lee,WEST,FL,SW,Florida Power and Light Fort Myers Power Plant,2019/03/04 15:38:05+00
-9103933.5247,3084620.243,116641,2017_1,18118,2017/02/01 00:00:00+00,2017,2,1,7,1,8,Lee,WEST,FL,SW,Florida Power and Light Fort Myers Power Plant,2019/03/04 15:38:05+00
-9103783.8151,3084782.3792,116642,2017_1,18119,2017/02/01 00:00:00+00,2017,2,1,1,0,1,Lee,WEST,FL,SW,Florida Power and Light Fort Myers Power Plant,2019/03/04 15:38:05+00
-9103672.4178,3084891.7461,116643,2017_1,18120,2017/02/01 00:00:00+00,2017,2,1,30,0,30,Lee,WEST,FL,SW,Florida Power and Light Fort Myers Power Plant,2019/03/04 15:38:05+00
-9103618.4931,3084921.9588,116644,2017_1,18121,2017/02/01 00:00:00+00,2017,2,1,2,0,2,Lee,WEST,FL,SW,Florida Power and Light Fort Myers Power Plant,2019/03/04 15:38:05+00
-9103489.2171,3084986.4521,116645,2017_1,18122,2017/02/01 00:00:00+00,2017,2,1,35,0,35,Lee,WEST,FL,SW,Florida Power and Light Fort Myers Power Plant,2019/03/04 15:38:05+00
-9103432.9762,3084997.0202,116646,2017_1,18123,2017/02/01 00:00:00+00,2017,2,1,5,1,6,Lee,WEST,FL,SW,Florida Power and Light Fort Myers Power Plant,2019/03/04 15:38:05+00
-9103455.4809,3085031.8789,116647,2017_1,18124,2017/02/01 00:00:00+00,2017,2,1,4,1,5,Lee,WEST,FL,SW,Florida Power and Light Fort Myers Power Plant,2019/03/04 15:38:05+00
-9103503.8079,3085180.9573,116648,2017_1,18125,2017/02/01 00:00:00+00,2017,2,1,50,0,50,Lee,WEST,FL,SW,Florida Power and Light Fort Myers Power Plant,2019/03/04 15:38:05+00
-9103569.0642,3085246.2887,116649,2017_1,18126,2017/02/01 00:00:00+00,2017,2,1,1,0,1,Lee,WEST,FL,SW,Florida Power and Light Fort Myers Power Plant,2019/03/04 15:38:05+00
-9103615.6884,3085292.2752,116650,2017_1,18127,2017/02/01 00:00:00+00,2017,2,1,1,1,2,Lee,WEST,FL,SW,Florida Power and Light Fort Myers Power Plant,2019/03/04 15:38:05+00
-9103640.9453,3085339.0644,116651,2017_1,18128,2017/02/01 00:00:00+00,2017,2,1,1,0,1,Lee,WEST,FL,SW,Florida Power and Light Fort Myers Power Plant,2019/03/04 15:38:05+00
-9102937.5356,3086848.5845,116652,2017_1,18130,2017/02/01 00:00:00+00,2017,2,1,1,0,1,Lee,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9102986.3284,3086445.4965,116653,2017_1,18129,2017/02/01 00:00:00+00,2017,2,1,1,0,1,Lee,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9115238.4317,3058967.9329,116654,2017_1,18135,2017/02/01 00:00:00+00,2017,2,1,3,0,3,Lee,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9112000.6928,3058001.6892,116655,2017_1,18137,2017/02/01 00:00:00+00,2017,2,1,1,0,1,Lee,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9111994.1161,3058295.0843,116656,2017_1,18136,2017/02/01 00:00:00+00,2017,2,1,8,0,8,Lee,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9111975.1805,3059299.8456,116657,2017_1,18138,2017/02/01 00:00:00+00,2017,2,1,1,0,1,Lee,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9111994.7742,3059705.5038,116658,2017_1,18157,2017/02/01 00:00:00+00,2017,2,1,2,0,2,Lee,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9111839.0878,3059721.4692,116659,2017_1,18156,2017/02/01 00:00:00+00,2017,2,1,1,0,1,Lee,WEST,FL,SW,Ten Mile Canal,2019/03/04 15:38:05+00
-9111669.0976,3059691.8179,116660,2017_1,18155,2017/02/01 00:00:00+00,2017,2,1,2,0,2,Lee,WEST,FL,SW,Ten Mile Canal,2019/03/04 15:38:05+00
-9111632.4201,3059707.189,116661,2017_1,18154,2017/02/01 00:00:00+00,2017,2,1,9,1,10,Lee,WEST,FL,SW,Ten Mile Canal,2019/03/04 15:38:05+00
-9111649.9711,3059821.3537,116662,2017_1,18150,2017/02/01 00:00:00+00,2017,2,1,2,1,3,Lee,WEST,FL,SW,Ten Mile Canal,2019/03/04 15:38:05+00
-9111676.9357,3059853.8471,116663,2017_1,18147,2017/02/01 00:00:00+00,2017,2,1,2,0,2,Lee,WEST,FL,SW,Ten Mile Canal,2019/03/04 15:38:05+00
-9111678.5317,3059915.2522,116664,2017_1,18145,2017/02/01 00:00:00+00,2017,2,1,2,0,2,Lee,WEST,FL,SW,Ten Mile Canal,2019/03/04 15:38:05+00
-9111671.3177,3060023.649,116665,2017_1,18140,2017/02/01 00:00:00+00,2017,2,1,1,1,2,Lee,WEST,FL,SW,Ten Mile Canal,2019/03/04 15:38:05+00
-9111686.9053,3059995.456,116666,2017_1,18141,2017/02/01 00:00:00+00,2017,2,1,5,0,5,Lee,WEST,FL,SW,Ten Mile Canal,2019/03/04 15:38:05+00
-9111728.3473,3059961.4874,116667,2017_1,18142,2017/02/01 00:00:00+00,2017,2,1,3,1,4,Lee,WEST,FL,SW,Ten Mile Canal,2019/03/04 15:38:05+00
-9111778.8345,3060020.1878,116668,2017_1,18139,2017/02/01 00:00:00+00,2017,2,1,18,2,20,Lee,WEST,FL,SW,Ten Mile Canal,2019/03/04 15:38:05+00
-9111773.0993,3059992.5123,116669,2017_1,18143,2017/02/01 00:00:00+00,2017,2,1,1,0,1,Lee,WEST,FL,SW,Ten Mile Canal,2019/03/04 15:38:05+00
-9111730.9425,3059914.3877,116670,2017_1,18144,2017/02/01 00:00:00+00,2017,2,1,1,0,1,Lee,WEST,FL,SW,Ten Mile Canal,2019/03/04 15:38:05+00
-9111797.1805,3059884.4099,116671,2017_1,18146,2017/02/01 00:00:00+00,2017,2,1,1,0,1,Lee,WEST,FL,SW,Ten Mile Canal,2019/03/04 15:38:05+00
-9111796.1251,3059791.8812,116672,2017_1,18151,2017/02/01 00:00:00+00,2017,2,1,1,0,1,Lee,WEST,FL,SW,Ten Mile Canal,2019/03/04 15:38:05+00
-9111765.3464,3059774.4434,116673,2017_1,18152,2017/02/01 00:00:00+00,2017,2,1,1,1,2,Lee,WEST,FL,SW,Ten Mile Canal,2019/03/04 15:38:05+00
-9111738.2024,3059803.324,116674,2017_1,18153,2017/02/01 00:00:00+00,2017,2,1,5,0,5,Lee,WEST,FL,SW,Ten Mile Canal,2019/03/04 15:38:05+00
-9111713.9136,3059872.2829,116675,2017_1,18148,2017/02/01 00:00:00+00,2017,2,1,3,0,3,Lee,WEST,FL,SW,Ten Mile Canal,2019/03/04 15:38:05+00
-9111739.0965,3059854.0423,116676,2017_1,18149,2017/02/01 00:00:00+00,2017,2,1,1,0,1,Lee,WEST,FL,SW,Ten Mile Canal,2019/03/04 15:38:05+00
-9118072.6768,3055134.9549,116677,2017_1,18159,2017/02/01 00:00:00+00,2017,2,1,1,0,1,Lee,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9116521.0722,3074229.1347,116678,2017_1,1856,2017/02/01 00:00:00+00,2017,2,1,3,0,3,Lee,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
